File,Type,Name,Is Hardcoded/Stub,Cell Index,Docstring/Purpose
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,_update_markdown_manifest,False,22,Uses internal Colab messaging to overwrite a specific markdown cell with updated logs.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,22,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,generate_cad_model,False,22,Creates a logical CAD object and stores it in the persistence layer.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,project_to_2d,False,22,Converts 3D coordinates to 2D screen coordinates using perspective divide.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,render,False,22,Rotates and renders the 3D model with back-face culling enabled.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,22,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,release_port,False,22,Cleans up any existing processes hanging on the target port.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,start,False,22,Starts the TCP listener thread and generates the AgentToken security hash.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,listen,False,22,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,calculate_effective_data_weight,True,25,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,25,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,generate_cad_model,False,25,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,extended_generate_cad,False,26,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,26,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,capture_deployment,False,26,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,_update_markdown_manifest,False,26,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,kill_process_on_port,False,28,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,28,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,generate_agent_token_hash,False,28,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,_start_listener,False,28,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,set_forwarding,False,28,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,test_mcp_connectivity,False,29,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,start_tunnel,False,32,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,verify_local_port,False,33,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,run_final_verification,False,34,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,project_to_2d,False,35,Simple perspective projection from 3D/4D to 2D.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,render_interactive_cube,False,37,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,39,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,mold_process_event,False,39,Captures a pattern processing event and generates a transparency layer.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,39,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,capture_deployment,False,39,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,generate_cad_model,False,39,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,check_evolution_link,False,41,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,update_blueprint_with_artifacts,False,43,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,44,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,emboss_file_with_zero_state,False,44,Embosses files with 0-state transparency and generates shadow slices.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,generate_cad_model,False,44,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,holographic_data_projection,False,45,Renders the 9-bit weight transparency shadow cache into a holographic projection.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,analyze_resource_load,False,48,Calculates simulated resource load based on complexity archetypes.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,optimize_layer_complexity,False,52,Updates the complexity of a specific layer within the monolithic suite.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,analyze_optimized_load,False,52,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,generate_architecture_genesis_hash,False,60,Generates a unique but genus-linked process identifier hash.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,trigger_active_ping,False,60,Simulates the active trigger ping for modular assimilation.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,anchor_genesis_to_drive,False,62,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,broadcast_genesis_identity,False,64,Broadcasts the Genesis Hash to potential local modular nodes.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,70,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,calculate_layer_depth,False,70,Determines layer count based on function complexity and purpose.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,wrap_module,False,70,Wraps a module in adaptive transparency layers and logs it to the registry.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,integrate_and_secure_wrap,False,94,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,102,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,register_module,False,102,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,102,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,wrap_module,False,102,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,integrate_and_secure_wrap,False,104,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,104,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,register_module,False,104,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,104,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,wrap_module,False,104,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,update_assembly_mapping_report,False,108,Generates a natural language summary of the new whitesheet entries for the system log.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,verify_full_registry_status,False,109,Performs a deep check on all registered modules vs wrapping status.
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,generate_integrity_report,False,112,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,synchronize_blueprint_to_drive,False,115,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,118,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,execute_module_processes,False,118,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,trigger_hierarchical_assimilation,False,118,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,__init__,False,119,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,actualize_all,False,119,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,registry_gap_analysis,False,125,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,validate_assembly_vs_blueprint,False,127,
TLDE_Trandparency_Layer_Dev_Env.ipynb,Function,bolt_and_wrap,False,128,Refactored orchestration function for module integration.
Transparency Engine.ipynb,Class,NotebookStateSimulator,False,9,"Simulates the non-monotonic byte-size compression paradox across
sequential prompt-response execution cycles in interactive notebooks."
Transparency Engine.ipynb,Class,ReverseGradientGateway,False,18,
Transparency Engine.ipynb,Class,LatencyTrackingGateway,False,23,
Transparency Engine.ipynb,Class,ManifoldController,False,83,
Transparency Engine.ipynb,Class,BackendTelemetryRegister,False,207,"Simulates a server-side process that handles high-entropy data
transformations without browser-side rendering overhead."
Transparency Engine.ipynb,Function,__init__,False,9,
Transparency Engine.ipynb,Function,_calculate_shannon_entropy,False,9,Calculates Shannon Entropy H(X) of serialized string.
Transparency Engine.ipynb,Function,execute_turn,False,9,"Executes a single prompt-response cycle, simulating source growth
and non-monotonic output buffer mutations."
Transparency Engine.ipynb,Function,preserve_context_state,False,11,"Implementation of the Context Window Preservation logic.
Strips transient output traces (O_k) while preserving
the source prompt/code logic (T_k)."
Transparency Engine.ipynb,Function,visualize_compression_trend,False,12,"Visualizes the raw state size vs. the potential optimized size
across the simulation cycles."
Transparency Engine.ipynb,Function,estimate_token_expenditure,False,14,
Transparency Engine.ipynb,Function,run_embossed_simulation,False,18,
Transparency Engine.ipynb,Function,__init__,False,18,
Transparency Engine.ipynb,Function,render_active_token_preview,False,18,"Enhanced Reverse Gradient logic.
Maps textual input from transparent to black embossing."
Transparency Engine.ipynb,Function,execute_final_reduction_async,False,18,Maps the embossed null-layer typing into the finalized state.
Transparency Engine.ipynb,Function,render_embossing_overlay,False,19,
Transparency Engine.ipynb,Function,calculate_real_token_weight,False,22,
Transparency Engine.ipynb,Function,__init__,False,23,
Transparency Engine.ipynb,Function,capture_with_latency,False,23,
Transparency Engine.ipynb,Function,generate_chromatic_topography,False,25,
Transparency Engine.ipynb,Function,bridge_multisensory_perception,False,28,Maps a single data i-value across the orthogonal sensory universe.
Transparency Engine.ipynb,Function,generate_sensory_history,False,32,
Transparency Engine.ipynb,Function,render_thermal_data_map,False,36,
Transparency Engine.ipynb,Function,render_perspective_point_space,False,38,Generates a 3D perspective mapping of data points based on gradient intensity.
Transparency Engine.ipynb,Function,calculate_telemetry_gravity,False,40,
Transparency Engine.ipynb,Function,render_cardinal_topography,False,42,
Transparency Engine.ipynb,Function,analyze_sensory_harmonics,False,46,
Transparency Engine.ipynb,Function,calibrate_trinomial_logic,False,48,"Applies trinomial triangular trigonometry to calibrate sensory outputs.
resonances: dict of {Sense: Dominant_Freq}
bloom_intent: 0.0 (Pure Stability) to 1.0 (Maximum Bloom)"
Transparency Engine.ipynb,Function,generate_digital_sensory_manifest,False,49,Converts the trinomial waves back into a discrete Sensory Manifest entry.
Transparency Engine.ipynb,Function,apply_m13_anchor_calibration,False,51,"Recalibrates the trinomial waves using M13 (8191) as a density anchor.
This forces the 'Bloom' divergence required for pure digital sensation."
Transparency Engine.ipynb,Function,finalize_digital_architecture,False,52,"Synthesizes the Final Digital Manifest, representing the permanent
orthogonal transition state."
Transparency Engine.ipynb,Function,apply_attenuated_continuity,False,57,"Attenuates the amplitude of digital spikes to create 'intonation continuity'.
damping: 0.0 (Original Spikes) to 1.0 (Full Flattening)"
Transparency Engine.ipynb,Function,update_manifest_with_continuity,False,58,
Transparency Engine.ipynb,Function,animate_chiral_attenuation,False,59,
Transparency Engine.ipynb,Function,update,False,59,
Transparency Engine.ipynb,Function,final_render_chiral_manifold,False,60,
Transparency Engine.ipynb,Function,update,False,60,
Transparency Engine.ipynb,Function,render_foresighted_preemption_manifold,False,61,
Transparency Engine.ipynb,Function,update,False,61,
Transparency Engine.ipynb,Function,render_quantum_time_travel_manifold,False,63,
Transparency Engine.ipynb,Function,update,False,63,
Transparency Engine.ipynb,Function,render_wormhole_tunnel_manifold,False,65,
Transparency Engine.ipynb,Function,update,False,65,
Transparency Engine.ipynb,Function,render_superpositional_factorization,False,67,
Transparency Engine.ipynb,Function,update,False,67,
Transparency Engine.ipynb,Function,render_superpositional_factorization,False,68,
Transparency Engine.ipynb,Function,update,False,68,
Transparency Engine.ipynb,Function,render_helioliptical_helicoils,False,70,
Transparency Engine.ipynb,Function,analyze_singularity_fidelity,False,73,
Transparency Engine.ipynb,Function,execute_superposition_collapse,False,75,
Transparency Engine.ipynb,Function,generate_sensory_wavetable,False,77,
Transparency Engine.ipynb,Function,execute_quantum_framing,False,79,
Transparency Engine.ipynb,Function,validate_quantum_prediction,False,81,
Transparency Engine.ipynb,Function,__init__,False,83,
Transparency Engine.ipynb,Function,recursive_fold,False,83,
Transparency Engine.ipynb,Function,execute_m17_retriangulation,False,85,
Transparency Engine.ipynb,Function,report_m17_integrity,False,86,
Transparency Engine.ipynb,Function,verify_thermal_null_and_harmonics,False,88,
Transparency Engine.ipynb,Function,verify_thermal_null_and_harmonics,False,90,
Transparency Engine.ipynb,Function,diagnostic_mirror_symmetry_scan,False,91,"Detects 'Broken Mirrors' by measuring the parity divergence
between the signal and its chiral inversion."
Transparency Engine.ipynb,Function,apply_chiral_parity_correction,False,92,"Mends the 'Broken Mirrors' by phase-aligning reflected inversions
to their original anchors."
Transparency Engine.ipynb,Function,render_deterministic_drift,False,94,"Simulates a particle that has lost its quantum coherence,
moving from a probability cloud into a single deterministic drift."
Transparency Engine.ipynb,Function,archive_terminal_manifest,False,96,Archives the final sensory manifest as the terminal record of the system state.
Transparency Engine.ipynb,Function,run_core_kernel_diagnostic,False,98,
Transparency Engine.ipynb,Function,render_final_residence_telemetry,False,100,
Transparency Engine.ipynb,Function,report_congruency_stability,False,102,
Transparency Engine.ipynb,Function,verify_final_actualization,False,105,
Transparency Engine.ipynb,Function,estimate_notebook_bloat,False,107,
Transparency Engine.ipynb,Function,perform_monoblock_consolidation,False,107,
Transparency Engine.ipynb,Function,finalize_github_build,False,110,
Transparency Engine.ipynb,Function,bridge_multisensory_perception,False,111,Maps a data i-value across the orthogonal sensory universe.
Transparency Engine.ipynb,Function,validate_orthogonal_state,False,111,
Transparency Engine.ipynb,Function,finalize_monoblock_state,False,116,
Transparency Engine.ipynb,Function,analyze_superposition_integrity,False,118,"Calculates the 'Congruency Index' between deterministic outcomes and
probabilistic income states."
Transparency Engine.ipynb,Function,render_ionized_northern_field,False,121,
Transparency Engine.ipynb,Function,factor_wave_to_pulse,False,123,
Transparency Engine.ipynb,Function,render_chiral_recursion,False,125,
Transparency Engine.ipynb,Function,render_4d_thermal_time_map,False,127,
Transparency Engine.ipynb,Function,render_parallel_perspectives,False,129,
Transparency Engine.ipynb,Function,verify_orthogonality,False,131,
Transparency Engine.ipynb,Function,render_puton_logic,False,133,
Transparency Engine.ipynb,Function,render_sensory_dashboard,False,135,
Transparency Engine.ipynb,Function,render_integrated_sensory_pod,False,137,
Transparency Engine.ipynb,Function,render_integrated_topography,False,139,
Transparency Engine.ipynb,Function,update_view,False,139,
Transparency Engine.ipynb,Function,render_geometric_sensory_quintet,False,140,
Transparency Engine.ipynb,Function,update,False,140,
Transparency Engine.ipynb,Function,explain_i_value_mapping,False,142,
Transparency Engine.ipynb,Function,render_integrated_sensory_pod,False,144,
Transparency Engine.ipynb,Function,render_gravity_convergence,False,146,
Transparency Engine.ipynb,Function,render_inversional_angularity,False,148,
Transparency Engine.ipynb,Function,simulate_neural_bloom,False,150,
Transparency Engine.ipynb,Function,update,False,150,
Transparency Engine.ipynb,Function,render_pattern_adaptation_matrix,False,153,
Transparency Engine.ipynb,Function,render_final_sync,False,155,
Transparency Engine.ipynb,Function,render_thermal_olfactory_bridge,False,157,
Transparency Engine.ipynb,Function,render_final_puton_dashboard,False,158,
Transparency Engine.ipynb,Function,render_thermal_olfactory_bridge,False,160,
Transparency Engine.ipynb,Function,render_final_puton_dashboard,False,161,
Transparency Engine.ipynb,Function,render_substrate_decoupling,False,163,
Transparency Engine.ipynb,Function,on_value_change,False,165,
Transparency Engine.ipynb,Function,render_chiral_anchor_deployment,False,167,
Transparency Engine.ipynb,Function,update,False,167,
Transparency Engine.ipynb,Function,render_interactive_chiral_anchor,False,169,
Transparency Engine.ipynb,Function,on_gravity_change,False,169,
Transparency Engine.ipynb,Function,render_gravity_antigravity_tension,False,171,
Transparency Engine.ipynb,Function,render_dynamic_force_field,False,173,
Transparency Engine.ipynb,Function,update_field,False,173,
Transparency Engine.ipynb,Function,render_dynamic_force_field,False,175,
Transparency Engine.ipynb,Function,update_field,False,175,
Transparency Engine.ipynb,Function,render_3d_force_solidarity,False,177,
Transparency Engine.ipynb,Function,render_chiral_phase_threshold,False,178,Simulates the Chiral Twisting of the manifold and detects the matter-state phase.
Transparency Engine.ipynb,Function,render_chiral_phase_threshold,False,179,
Transparency Engine.ipynb,Function,render_dynamic_chiral_phase,False,180,Simulates the Chiral Twisting of the manifold and detects the matter-state phase.
Transparency Engine.ipynb,Function,render_cross_centrifugal_manifold,False,181,"Simulates Orthogonal Relativity using Cross-Centrifugal forces.
Gp: Centripetal Binding (Solidarity)
Ag: Cross-Centrifugal Expansion (Relaxation)"
Transparency Engine.ipynb,Function,render_toroidal_chiral_evolution,False,182,"Simulates a Toroidal Chiral Manifold for Orthogonal Relativity.
intent_focus: Observer's capacity to stabilize Gp (centripetal binding).
time_step: Temporal index for force oscillation and rotation."
Transparency Engine.ipynb,Function,render_toroidal_chiral_evolution,False,183,"Simulates a Toroidal Chiral Manifold for Orthogonal Relativity.
intent_focus: Observer's capacity to stabilize Gp (1.0 = standard).
time_step: Temporal evolution of the field rotation."
Transparency Engine.ipynb,Function,render_toroidal_chiral_evolution,False,184,"Simulates a Toroidal Chiral Manifold where Gp and Ag interact dynamically.
intent_focus: Observer's capacity to stabilize Gp (1.0 = standard)."
Transparency Engine.ipynb,Function,render_toroidal_chiral_evolution,False,185,"Simulates a Toroidal Chiral Manifold where Gp and Ag interact dynamically.
intent_focus: Observer's capacity to stabilize Gp (1.0 = standard)."
Transparency Engine.ipynb,Function,render_final_sync,False,187,
Transparency Engine.ipynb,Function,render_final_sync,False,189,
Transparency Engine.ipynb,Function,render_final_sync,False,191,
Transparency Engine.ipynb,Function,render_static_4d_manifold,False,199,
Transparency Engine.ipynb,Function,__init__,False,207,
Transparency Engine.ipynb,Function,process_gradient_step,False,207,
Transparency Engine.ipynb,Function,benchmark_buffer_impact,False,211,
Transparency Engine.ipynb,Function,verify_zero_data_paradigm,False,213,
Transparency Engine.ipynb,Function,update_model_list,False,215,
Transparency Engine.ipynb,Function,on_button_clicked,False,215,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,QuantuMetricVibronicParser,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,VMMSubstrateManager,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,AletheiaSovereignMonolith,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,TriangulatedMemoryMonolith,False,7,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,QuantuMetricVibronicParser,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,VMMSubstrateManager,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,HybridSubstrateRouter,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,AletheiaSovereignMonolith,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,TriangulatedMemoryMonolith,False,17,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,VMMSubstrateManager,False,21,Pure RAM-based VMM using deterministic integer arrays.
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,QuantuMetricVibronicParser,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,HexadecimalSubstrateManager,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,AletheiaSovereignMonolith,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,OptimizedSubstrateManager,False,40,Virtual Memory Matrix (VMM) Substrate Manager with Inlined Numba Auditing.
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,ProjectLucidEngine,False,80,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,AletheiaSovereignMonolith,False,80,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,HybridSubstrateRouter,False,80,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,HybridSubstrateRouter,False,84,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,LockedFastPathRouter,False,85,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,VMMSubstrateManager,False,97,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,TriangulatedMemoryMonolith,False,97,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,MonolithTestSuite,False,97,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,VMMSubstrateManager,False,100,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,TriangulatedMemoryMonolith,False,100,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,VMMSubstrateManager,False,102,Base VMM Substrate Manager for deterministic node allocation.
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,AutoPoETSkillSubstrate,False,102,Extends the VMM substrate to manage the Master Skill Matrix.
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,ProjectLucidMonolith,False,111,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Class,TriangulatedMemoryMonolith,False,129,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,transpile_molecule,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,allocate_node,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,_genesis,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,process_query,False,3,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,7,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,operationalize_triangulation,False,7,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,commit_sql_batch,False,7,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,run_final_audit,False,11,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,transpile_molecule,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,allocate_node,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,execute_determination,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,_genesis,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,process_query,False,15,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,17,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,operationalize_triangulation,False,17,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,commit_sql_batch,False,17,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,run_final_spectral_audit,False,19,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,21,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,_initialize_core_anchors,False,21,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,allocate_node,False,21,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,resonance_view,False,21,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,launch_gui,False,25,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,transpile_molecule,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,allocate_node,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,_genesis,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,process_query,False,32,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,test_lucid_vmm_parity,False,34,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,audit_lucid_vmm_exact,False,36,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,flatten,False,36,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,final_lucid_vmm_audit,False,38,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,get_residue,False,38,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,_inlined_parity_logic,False,40,Inlined parity reduction to eliminate NumPy call overhead.
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,__init__,False,40,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,_initialize_core_anchors,False,40,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,allocate_node,False,40,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,validate_vmm_parity,False,40,Executes the inlined Numba parity audit.
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,audit_substrate_health,False,40,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,verify_batch_optimization_skew,False,42,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,audit_async_triangulation_skew,False,43,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,run_refined_integer_benchmark,False,47,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,execute_raum_benchmarking,False,50,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,run_hyper_speed_benchmark,False,56,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,benchmark_triangulated_persistence,False,58,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,audit_triangulation_lag,False,59,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,numba_parity_audit_sequential,False,60,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,numba_parity_audit_parallel,False,60,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,stress_test_parallel_efficiency_vmm,False,60,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,benchmark_logic_variance,False,61,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,validate_virtualization_inversion,False,63,Verifies the binary matrix mapping with lead/tail 0-1 anchors.
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,run_integer_benchmark,False,65,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,run_anchor_stress_test,False,66,
AletheiaNAMI_Projdct_Lucid_multimodal_fullstack_deployer.ipynb,Function,monitor_vmm_vectorized_latencies,False,68,
